file_id,location,state,time_zone,latitude,longitude,elevation
690150,"TWENTYNINE PALMS",CA,-8.0,34.300,-116.167,626
722860,"MARCH AFB",CA,-8.0,33.900,-117.250,462
722868,"PALM SPRINGS INTL",CA,-8.0,33.833,-116.500,145
722869,"RIVERSIDE MUNI",CA,-8.0,33.950,-117.450,256
722880,"BURBANK-GLENDALE-PASSADENA AP",CA,-8.0,34.200,-118.350,226
722885,"SANTA MONICA MUNI",CA,-8.0,34.017,-118.450,53
722886,"VAN NUYS AIRPORT",CA,-8.0,34.217,-118.483,235
722895,"LOMPOC (AWOS)",CA,-8.0,34.667,-120.467,27
722897,"SAN LUIS CO RGNL",CA,-8.0,35.233,-120.633,66
722899,"CHINO AIRPORT",CA,-8.0,33.967,-117.633,198
722900,"SAN DIEGO LINDBERGH FIELD",CA,-8.0,32.733,-117.167,4
722903,"SAN DIEGO/MONTGOMER",CA,-8.0,32.817,-117.133,129
722904,"CHULA VISTA BROWN FIELD NAAS",CA,-8.0,32.583,-116.983,159
722906,"SAN DIEGO NORTH ISLAND NAS",CA,-8.0,32.700,-117.200,15
722926,"CAMP PENDLETON MCAS",CA,-8.0,33.300,-117.350,23
722927,"CARLSBAD/PALOMAR",CA,-8.0,33.133,-117.283,100
722930,"SAN DIEGO MIRAMAR NAS",CA,-8.0,32.867,-117.133,140
722950,"LOS ANGELES INTL ARPT",CA,-8.0,33.933,-118.400,30
722956,"JACK NORTHROP FLD H",CA,-8.0,33.917,-118.333,21
722970,"LONG BEACH DAUGHERTY FLD",CA,-8.0,33.833,-118.167,8
722976,"FULLERTON MUNICIPAL",CA,-8.0,33.867,-117.983,29
722977,"SANTA ANA JOHN WAYNE AP",CA,-8.0,33.683,-117.867,16
723805,"NEEDLES AIRPORT",CA,-8.0,34.767,-114.617,279
723810,"EDWARDS AFB",CA,-8.0,34.900,-117.867,706
723815,"DAGGETT BARSTOW-DAGGETT AP",CA,-8.0,34.850,-116.800,586
723816,"LANCASTER GEN WM FOX FIELD",CA,-8.0,34.733,-118.217,713
723820,"PALMDALE AIRPORT",CA,-8.0,34.633,-118.083,769
723830,"SANDBERG",CA,-8.0,34.750,-118.717,1377
723840,"BAKERSFIELD MEADOWS FIELD",CA,-8.0,35.433,-119.050,149
723890,"FRESNO YOSEMITE INTL AP",CA,-8.0,36.783,-119.717,102
723895,"PORTERVILLE (AWOS)",CA,-8.0,36.033,-119.067,135
723896,"VISALIA MUNI (AWOS)",CA,-8.0,36.317,-119.400,89
723910,"POINT MUGU NF",CA,-8.0,34.117,-119.117,3
723925,"SANTA BARBARA MUNICIPAL AP",CA,-8.0,34.433,-119.850,3
723926,"CAMARILLO (AWOS)",CA,-8.0,34.217,-119.083,23
723927,"OXNARD AIRPORT",CA,-8.0,34.200,-119.200,11
723940,"SANTA MARIA PUBLIC ARPT",CA,-8.0,34.917,-120.467,77
723965,"PASO ROBLES MUNICIPAL ARPT",CA,-8.0,35.667,-120.633,244
724800,"BISHOP AIRPORT",CA,-8.0,37.367,-118.350,1250
724815,"MERCED/MACREADY FLD",CA,-8.0,37.283,-120.517,47
724830,"SACRAMENTO EXECUTIVE ARPT",CA,-8.0,38.500,-121.500,5
724837,"BEALE AFB",CA,-8.0,39.133,-121.433,38
724838,"YUBA CO",CA,-8.0,39.100,-121.567,19
724839,"SACRAMENTO METROPOLITAN AP",CA,-8.0,38.700,-121.583,7
724915,"MONTEREY NAF",CA,-8.0,36.600,-121.867,50
724917,"SALINAS MUNICIPAL AP",CA,-8.0,36.667,-121.600,21
724920,"STOCKTON METROPOLITAN ARPT",CA,-8.0,37.900,-121.233,7
724926,"MODESTO CITY-COUNTY AP",CA,-8.0,37.633,-120.950,30
724927,"LIVERMORE MUNICIPAL",CA,-8.0,37.700,-121.817,121
724930,"OAKLAND METROPOLITAN ARPT",CA,-8.0,37.717,-122.217,2
724935,"HAYWARD AIR TERM",CA,-8.0,37.667,-122.117,14
724936,"CONCORD CONCORD-BUCHANAN FIEL",CA,-8.0,38.000,-122.050,7
724940,"SAN FRANCISCO INTL AP",CA,-8.0,37.617,-122.400,2
724945,"SAN JOSE INTL AP",CA,-8.0,37.367,-121.933,16
724955,"NAPA CO. AIRPORT",CA,-8.0,38.217,-122.283,10
724957,"SANTA ROSA (AWOS)",CA,-8.0,38.517,-122.817,38
725845,"BLUE CANYON AP",CA,-8.0,39.300,-120.717,1609
725846,"TRUCKEE-TAHOE",CA,-8.0,39.317,-120.133,1798
725847,"SOUTH LAKE TAHOE",CA,-8.0,38.900,-120.000,1909
725905,"UKIAH MUNICIPAL AP",CA,-8.0,39.133,-123.200,189
725910,"RED BLUFF MUNICIPAL ARPT",CA,-8.0,40.150,-122.250,106
725920,"REDDING MUNICIPAL ARPT",CA,-8.0,40.517,-122.317,153
725945,"ARCATA AIRPORT",CA,-8.0,40.983,-124.100,62
725946,"CRESCENT CITY FAA AI",CA,-8.0,41.783,-124.233,17
725955,"MONTAGUE SISKIYOU COUNTY AP",CA,-8.0,41.783,-122.467,803
725958,"ALTURAS",CA,-8.0,41.500,-120.533,1341
745090,"MOUNTAIN VIEW MOFFETT FLD NAS",CA,-8.0,37.400,-122.050,12
745160,"TRAVIS FIELD AFB",CA,-8.0,38.267,-121.933,18
746120,"CHINA LAKE NAF",CA,-8.0,35.683,-117.683,677
747020,"LEMOORE REEVES NAS",CA,-8.0,36.333,-119.950,73
747185,"IMPERIAL",CA,-8.0,32.833,-115.583,-17
747187,"PALM SPRINGS THERMAL AP",CA,-8.0,33.633,-116.167,-34
747188,"BLYTHE RIVERSIDE CO ARPT",CA,-8.0,33.617,-114.717,119
690190,"ABILENE DYESS AFB",TX,-6.0,32.433,-99.850,545
722410,"PORT ARTHUR JEFFERSON COUNTY",TX,-6.0,29.950,-94.017,5
722420,"GALVESTON/SCHOLES",TX,-6.0,29.300,-94.800,16
722429,"HOUSTON/D.W. HOOKS",TX,-6.0,30.067,-95.550,46
722430,"HOUSTON BUSH INTERCONTINENTAL",TX,-6.0,30.000,-95.367,29
722435,"HOUSTON WILLIAM P HOBBY AP",TX,-6.0,29.650,-95.283,13
722436,"HOUSTON ELLINGTON AFB [CLEAR LAKE - UT]",TX,-6.0,29.570,-95.090,6
722445,"COLLEGE STATION EASTERWOOD FL",TX,-6.0,30.583,-96.367,96
722446,"LUFKIN ANGELINA CO",TX,-6.0,31.233,-94.750,86
722448,"TYLER/POUNDS FLD",TX,-6.0,32.350,-95.400,166
722470,"LONGVIEW GREGG COUNTY AP [OVERTON - UT]",TX,-6.0,32.290,-94.980,146
722499,"NACOGDOCHES (AWOS)",TX,-6.0,31.583,-94.717,108
722500,"BROWNSVILLE S PADRE ISL INTL",TX,-6.0,25.900,-97.433,6
722505,"HARLINGEN RIO GRANDE VALLEY I",TX,-6.0,26.233,-97.650,10
722506,"MCALLEN MILLER INTL AP [EDINBURG - UT]",TX,-6.0,26.310,-98.170,30
722510,"CORPUS CHRISTI INTL ARPT [UT]",TX,-6.0,27.880,-97.630,6
722515,"CORPUS CHRISTI NAS",TX,-6.0,27.683,-97.283,6
722516,"KINGSVILLE",TX,-6.0,27.500,-97.817,17
722517,"ALICE INTL AP",TX,-6.0,27.733,-98.033,53
722520,"LAREDO INTL AP [UT]",TX,-6.0,27.570,-99.490,142
722523,"SAN ANTONIO/STINSON",TX,-6.0,29.333,-98.467,176
722524,"ROCKPORT/ARANSAS CO",TX,-6.0,28.083,-97.050,8
722526,"COTULLA FAA AP",TX,-6.0,28.450,-99.217,141
722530,"SAN ANTONIO INTL AP",TX,-6.0,29.533,-98.467,247
722533,"HONDO MUNICIPAL AP",TX,-6.0,29.367,-99.167,280
722535,"SAN ANTONIO KELLY FIELD AFB",TX,-6.0,29.383,-98.583,208
722536,"RANDOLPH AFB",TX,-6.0,29.533,-98.283,232
722540,"AUSTIN MUELLER MUNICIPAL AP [UT]",TX,-6.0,30.290,-97.740,213
722544,"CAMP MABRY",TX,-6.0,30.317,-97.767,198
722547,"GEORGETOWN (AWOS)",TX,-6.0,30.683,-97.683,240
722550,"VICTORIA REGIONAL AP",TX,-6.0,28.867,-96.933,35
722555,"PALACIOS MUNICIPAL AP",TX,-6.0,28.717,-96.250,5
722560,"WACO REGIONAL AP",TX,-6.0,31.617,-97.233,152
722563,"MC GREGOR (AWOS)",TX,-6.0,31.483,-97.317,180
722570,"FORT HOOD",TX,-6.0,31.133,-97.717,280
722575,"KILLEEN MUNI (AWOS)",TX,-6.0,31.083,-97.683,258
722576,"ROBERT GRAY AAF",TX,-6.0,31.067,-97.833,312
722577,"DRAUGHON MILLER CEN",TX,-6.0,31.150,-97.400,213
722583,"DALLAS LOVE FIELD",TX,-6.0,32.850,-96.850,134
722587,"COX FLD",TX,-6.0,33.633,-95.450,171
722588,"GREENVILLE/MAJORS",TX,-6.0,33.067,-96.067,163
722590,"DALLAS-FORT WORTH INTL AP",TX,-6.0,32.900,-97.017,171
722594,"FORT WORTH ALLIANCE",TX,-6.0,32.983,-97.317,226
722595,"FORT WORTH NAS",TX,-6.0,32.767,-97.450,185
722596,"FORT WORTH MEACHAM",TX,-6.0,32.817,-97.367,209
722597,"MINERAL WELLS MUNICIPAL AP",TX,-6.0,32.783,-98.067,284
722598,"DALLAS/ADDISON ARPT",TX,-6.0,32.967,-96.833,196
722599,"DALLAS/REDBIRD ARPT",TX,-6.0,32.683,-96.867,201
722610,"DEL RIO [UT]",TX,-6.0,29.380,-100.910,308
722615,"DEL RIO LAUGHLIN AFB",TX,-6.0,29.367,-100.783,327
722630,"SAN ANGELO MATHIS FIELD",TX,-6.0,31.350,-100.500,584
722636,"DALHART MUNICIPAL AP",TX,-6.0,36.017,-102.550,1216
722640,"MARFA AP",TX,-6.0,30.367,-104.017,1473
722650,"MIDLAND INTERNATIONAL AP",TX,-6.0,31.950,-102.183,872
722656,"WINK WINKLER COUNTY AP",TX,-6.0,31.783,-103.200,856
722660,"ABILENE REGIONAL AP [UT]",TX,-6.0,32.470,-99.710,530
722670,"LUBBOCK INTERNATIONAL AP",TX,-6.0,33.667,-101.817,992
722700,"EL PASO INTERNATIONAL AP [UT]",TX,-7.0,31.770,-106.500,1186
723510,"WICHITA FALLS MUNICIPAL ARPT",TX,-6.0,33.983,-98.500,314
723604,"CHILDRESS MUNICIPAL AP",TX,-6.0,34.433,-100.283,595
723630,"AMARILLO INTERNATIONAL AP [CANYON - UT]",TX,-6.0,34.990,-101.900,1068
690230,"WHIDBEY ISLAND NAS",WA,-8.0,48.350,-122.667,10
726988,"THE DALLES MUNICIPAL ARPT",WA,-8.0,45.617,-121.150,73
727810,"YAKIMA AIR TERMINAL",WA,-8.0,46.567,-120.550,324
727815,"STAMPEDE PASS",WA,-8.0,47.283,-121.333,1206
727825,"WENATCHEE/PANGBORN",WA,-8.0,47.400,-120.200,379
727826,"EPHRATA AP FCWOS",WA,-8.0,47.300,-119.517,384
727827,"MOSES LAKE GRANT COUNTY AP",WA,-8.0,47.200,-119.317,364
727840,"HANFORD",WA,-8.0,46.567,-119.600,223
727845,"PASCO",WA,-8.0,46.267,-119.117,136
727846,"WALLA WALLA CITY COUNTY AP",WA,-8.0,46.100,-118.283,355
727850,"SPOKANE INTERNATIONAL AP [CHENEY - UO]",WA,-8.0,47.490,-117.589,777
727855,"FAIRCHILD AFB",WA,-8.0,47.633,-117.650,743
727856,"FELTS FLD",WA,-8.0,47.683,-117.317,610
727857,"PULLMAN/MOSCOW RGNL",WA,-8.0,46.750,-117.117,778
727885,"WILLIAM R FAIRCHILD",WA,-8.0,48.117,-123.500,91
727920,"OLYMPIA AIRPORT",WA,-8.0,46.967,-122.900,63
727923,"HOQUIAM AP",WA,-8.0,46.983,-123.933,4
727924,"KELSO WB AP",WA,-8.0,46.133,-122.900,5
727926,"TOLEDO-WINLOCK MEM",WA,-8.0,46.483,-122.800,113
727928,"BREMERTON NATIONAL",WA,-8.0,47.483,-122.750,137
727930,"SEATTLE SEATTLE-TACOMA INTL A",WA,-8.0,47.467,-122.317,122
727934,"RENTON MUNI",WA,-8.0,47.483,-122.217,10
727935,"SEATTLE BOEING FIELD [ISIS]",WA,-8.0,47.680,-122.250,20
727937,"SNOHOMISH CO",WA,-8.0,47.900,-122.283,189
727938,"TACOMA NARROWS",WA,-8.0,47.267,-122.583,91
727970,"QUILLAYUTE STATE AIRPORT",WA,-8.0,47.933,-124.567,55
727976,"BELLINGHAM INTL AP",WA,-8.0,48.800,-122.533,45
742060,"TACOMA MCCHORD AFB",WA,-8.0,47.150,-122.483,88
742070,"GRAY AAF",WA,-8.0,47.083,-122.583,90
699604,"YUMA MCAS",AZ,-7.0,32.650,-114.617,65
722735,"DOUGLAS BISBEE-DOUGLAS INTL A",AZ,-7.0,31.467,-109.600,1249
722740,"TUCSON INTERNATIONAL AP",AZ,-7.0,32.133,-110.950,777
722745,"DAVIS MONTHAN AFB",AZ,-7.0,32.167,-110.883,809
722747,"SAFFORD (AMOS)",AZ,-7.0,32.817,-109.683,950
722748,"CASA GRANDA (AWOS)",AZ,-7.0,32.950,-111.767,446
722780,"PHOENIX SKY HARBOR INTL AP",AZ,-7.0,33.450,-111.983,337
722784,"DEER VALLEY/PHOENIX",AZ,-7.0,33.683,-112.083,450
722785,"LUKE AFB",AZ,-7.0,33.550,-112.367,331
722789,"SCOTTSDALE MUNI",AZ,-7.0,33.617,-111.917,460
722800,"YUMA INTL ARPT",AZ,-7.0,32.667,-114.600,63
723700,"KINGMAN (AMOS)",AZ,-7.0,35.267,-113.950,1033
723710,"PAGE MUNI (AMOS)",AZ,-7.0,36.933,-111.450,1304
723723,"PRESCOTT LOVE FIELD",AZ,-7.0,34.650,-112.417,1537
723740,"WINSLOW MUNICIPAL AP",AZ,-7.0,35.033,-110.717,1490
723747,"SHOW LOW MUNICIPAL",AZ,-7.0,34.267,-110.000,1954
723755,"FLAGSTAFF PULLIAM ARPT",AZ,-7.0,35.133,-111.667,2132
723783,"GRAND CANYON NATL P",AZ,-7.0,35.950,-112.150,2065
700197,"SELAWIK",AK,-9.0,66.600,-160.000,8
700260,"BARROW W POST-W ROGERS ARPT [NSA - ARM]",AK,-9.0,71.320,-156.620,10
700637,"DEADHORSE",AK,-9.0,70.200,-148.483,23
701043,"POINT HOPE (AWOS)",AK,-9.0,68.350,-166.800,4
701195,"SHISHMAREF (AWOS)",AK,-9.0,66.267,-166.050,2
701330,"KOTZEBUE RALPH WEIN MEMORIAL",AK,-9.0,66.883,-162.600,3
701625,"ANAKTUVUK PASS",AK,-9.0,68.133,-151.733,657
701718,"AMBLER",AK,-9.0,67.100,-157.850,88
701740,"BETTLES FIELD",AK,-9.0,66.917,-151.517,196
701780,"TANANA RALPH M CALHOUN MEM AP",AK,-9.0,65.167,-152.100,71
701940,"FORT YUKON",AK,-9.0,66.567,-145.267,136
702000,"NOME MUNICIPAL ARPT",AK,-9.0,64.517,-165.450,4
702005,"SAINT MARY`S (AWOS)",AK,-9.0,62.067,-163.300,95
702035,"SAVOONGA",AK,-9.0,63.683,-170.500,17
702040,"GAMBELL",AK,-9.0,63.783,-171.750,8
702070,"UNALAKLEET FIELD",AK,-9.0,63.883,-160.800,5
702075,"ANVIK",AK,-9.0,62.650,-160.183,99
702084,"EMMONAK",AK,-9.0,62.783,-164.500,4
702185,"MEKORYUK",AK,-9.0,60.367,-166.267,15
702186,"HOOPER BAY",AK,-9.0,61.517,-166.150,6
702190,"BETHEL AIRPORT",AK,-9.0,60.783,-161.833,38
702225,"HUSLIA",AK,-9.0,65.700,-156.383,55
702310,"MCGRATH ARPT",AK,-9.0,62.950,-155.600,105
702320,"ANIAK AIRPORT",AK,-9.0,61.583,-159.533,26
702460,"MINCHUMINA",AK,-9.0,63.883,-152.283,213
702495,"HAYES RIVER",AK,-9.0,61.983,-152.083,305
702510,"TALKEETNA STATE ARPT",AK,-9.0,62.317,-150.100,105
702590,"KENAI MUNICIPAL AP",AK,-9.0,60.583,-151.233,26
702595,"SOLDOTNA",AK,-9.0,60.467,-151.033,34
702600,"NENANA MUNICIPAL AP",AK,-9.0,64.550,-149.100,109
702606,"CHULITNA",AK,-9.0,62.883,-149.833,381
702607,"HOONAH",AK,-9.0,58.083,-135.450,6
702610,"FAIRBANKS INTL ARPT",AK,-9.0,64.817,-147.850,133
702647,"HEALY RIVER AIRPORT",AK,-9.0,63.883,-149.017,396
702650,"FAIRBANKS/EIELSON A",AK,-9.0,64.650,-147.100,167
702670,"BIG DELTA ALLEN AAF",AK,-9.0,64.000,-145.717,386
702710,"GULKANA INTERMEDIATE FIELD",AK,-9.0,62.150,-145.450,478
702720,"ANCHORAGE/ELMENDORF",AK,-9.0,61.250,-149.800,59
702725,"LAKE HOOD SEAPLANE",AK,-9.0,61.183,-149.967,22
702730,"ANCHORAGE INTL AP",AK,-9.0,61.183,-150.000,35
702735,"ANCHORAGE MERRILL FIELD",AK,-9.0,61.217,-149.850,42
702740,"PALMER MUNICIPAL",AK,-9.0,61.600,-149.083,71
702746,"BIRCHWOOD",AK,-9.0,61.417,-149.517,30
702750,"VALDEZ WSO",AK,-9.0,61.133,-146.350,7
702756,"VALDEZ PIONEER FIEL",AK,-9.0,61.133,-146.267,38
702757,"WHITTIER",AK,-9.0,60.767,-148.683,9
702770,"SEWARD",AK,-9.0,60.117,-149.450,18
702910,"NORTHWAY AIRPORT",AK,-9.0,62.967,-141.933,522
702960,"CORDOVA",AK,-9.0,60.500,-145.500,12
702986,"BIG RIVER LAKE",AK,-9.0,60.817,-152.300,12
703080,"ST PAUL ISLAND ARPT",AK,-9.0,57.167,-170.217,7
703160,"COLD BAY ARPT",AK,-9.0,55.200,-162.717,29
703165,"SAND POINT",AK,-9.0,55.317,-160.517,7
703210,"DILLINGHAM (AMOS)",AK,-9.0,59.050,-158.517,29
703260,"KING SALMON ARPT",AK,-9.0,58.683,-156.650,15
703330,"PORT HEIDEN",AK,-9.0,56.950,-158.617,29
703400,"ILIAMNA ARPT",AK,-9.0,59.750,-154.917,57
703407,"SLEETMUTE",AK,-9.0,61.717,-157.150,54
703410,"HOMER ARPT",AK,-9.0,59.650,-151.483,27
703430,"MIDDLETON ISLAND AUT",AK,-9.0,59.467,-146.317,14
703500,"KODIAK AIRPORT",AK,-9.0,57.750,-152.500,5
703606,"TOGIAC VILLAGE AWOS",AK,-9.0,59.050,-160.400,6
703610,"YAKUTAT STATE ARPT",AK,-9.0,59.517,-139.633,8
703620,"SKAGWAY AIRPORT",AK,-9.0,59.467,-135.300,9
703670,"GUSTAVUS",AK,-9.0,58.417,-135.700,12
703710,"SITKA JAPONSKI AP",AK,-9.0,57.050,-135.367,4
703810,"JUNEAU INT'L ARPT",AK,-9.0,58.350,-134.583,4
703855,"KAKE SEAPLANE BASE",AK,-9.0,56.967,-133.950,0
703860,"PETERSBURG",AK,-9.0,56.800,-132.950,33
703870,"WRANGELL",AK,-9.0,56.483,-132.367,13
703884,"HYDABURG SEAPLANE",AK,-9.0,55.200,-132.833,0
703950,"KETCHIKAN INTL AP",AK,-9.0,55.367,-131.717,23
703980,"ANNETTE ISLAND AP",AK,-9.0,55.050,-131.567,33
704140,"SHEMYA AFB",AK,-10.0,52.717,174.117,31
704540,"ADAK NAS",AK,-10.0,51.883,-176.650,5
704890,"DUTCH HARBOR",AK,-9.0,53.900,-166.550,4
722010,"KEY WEST INTL ARPT",FL,-5.0,24.550,-81.750,1
722015,"KEY WEST NAS",FL,-5.0,24.583,-81.683,7
722016,"MARATHON AIRPORT",FL,-5.0,24.733,-81.050,2
722020,"MIAMI INTL AP",FL,-5.0,25.817,-80.300,11
722024,"MIAMI/OPA LOCKA",FL,-5.0,25.900,-80.283,3
722025,"FORT LAUDERDALE HOLLYWOOD INT",FL,-5.0,26.067,-80.150,3
722026,"HOMESTEAD AFB",FL,-5.0,25.483,-80.383,5
722029,"MIAMI/KENDALL-TAMIA",FL,-5.0,25.650,-80.433,3
722030,"WEST PALM BEACH INTL ARPT",FL,-5.0,26.683,-80.100,6
722038,"NAPLES MUNICIPAL",FL,-5.0,26.150,-81.767,3
722039,"FORT LAUDERDALE",FL,-5.0,26.200,-80.167,4
722040,"MELBOURNE REGIONAL AP",FL,-5.0,28.117,-80.650,11
722045,"VERO BEACH MUNICIPAL ARPT",FL,-5.0,27.650,-80.417,7
722050,"ORLANDO INTL ARPT",FL,-5.0,28.433,-81.333,29
722053,"ORLANDO EXECUTIVE AP",FL,-5.0,28.550,-81.333,33
722055,"OCALA MUNI (AWOS)",FL,-5.0,29.167,-82.217,27
722056,"DAYTONA BEACH INTL AP",FL,-5.0,29.183,-81.067,9
722057,"ORLANDO SANFORD AIRPORT",FL,-5.0,28.783,-81.250,17
722060,"JACKSONVILLE INTL ARPT",FL,-5.0,30.500,-81.700,8
722065,"JACKSONVILLE NAS",FL,-5.0,30.233,-81.667,9
722066,"MAYPORT NS",FL,-5.0,30.400,-81.417,5
722068,"JACKSONVILLE/CRAIG",FL,-5.0,30.333,-81.517,12
722103,"ST LUCIE CO INTL",FL,-5.0,27.483,-80.367,7
722104,"ST PETERSBURG ALBERT WHITTED",FL,-5.0,27.767,-82.633,2
722106,"FORT MYERS PAGE FIELD",FL,-5.0,26.583,-81.867,5
722108,"SOUTHWEST FLORIDA I",FL,-5.0,26.533,-81.750,9
722110,"TAMPA INTERNATIONAL AP",FL,-5.0,27.967,-82.533,6
722115,"SARASOTA BRADENTON",FL,-5.0,27.383,-82.550,10
722116,"ST PETERSBURG CLEAR",FL,-5.0,27.900,-82.683,3
722119,"LAKELAND LINDER RGN",FL,-5.0,27.983,-82.017,43
722140,"TALLAHASSEE REGIONAL AP [ISIS]",FL,-5.0,30.380,-84.370,21
722146,"GAINESVILLE REGIONAL AP",FL,-5.0,29.700,-82.283,41
722210,"VALPARAISO ELGIN AFB",FL,-6.0,30.483,-86.517,20
722215,"CRESTVIEW BOB SIKES AP",FL,-6.0,30.783,-86.517,58
722223,"PENSACOLA REGIONAL AP",FL,-6.0,30.483,-87.183,34
722225,"PENSACOLA FOREST SHERMAN NAS",FL,-6.0,30.350,-87.317,10
722226,"WHITING FIELD NAAS",FL,-6.0,30.717,-87.017,54
722245,"PANAMA CITY BAY CO",FL,-6.0,30.200,-85.683,6
747750,"TYNDALL AFB",FL,-6.0,30.067,-85.583,7
747770,"VALPARAISO HURLBURT",FL,-6.0,30.417,-86.683,12
747880,"MACDILL AFB",FL,-5.0,27.850,-82.517,8
747946,"NASA SHUTTLE FCLTY",FL,-5.0,28.617,-80.717,3
722070,"SAVANNAH INTL AP",GA,-5.0,32.117,-81.200,14
722135,"ALMA BACON COUNTY AP",GA,-5.0,31.533,-82.500,63
722136,"BRUNSWICK GOLDEN IS",GA,-5.0,31.250,-81.467,8
722137,"BRUNSWICK MALCOLM MCKINNON AP",GA,-5.0,31.150,-81.383,4
722160,"ALBANY DOUGHERTY COUNTY AP",GA,-5.0,31.533,-84.183,58
722166,"VALDOSTA WB AIRPORT",GA,-5.0,30.783,-83.283,61
722170,"MACON MIDDLE GA REGIONAL AP",GA,-5.0,32.683,-83.650,108
722175,"WARNER ROBINS AFB",GA,-5.0,32.633,-83.600,92
722180,"AUGUSTA BUSH FIELD",GA,-5.0,33.367,-81.967,40
722190,"ATLANTA HARTSFIELD INTL AP",GA,-5.0,33.633,-84.433,308
722195,"FULTON CO ARPT BROW",GA,-5.0,33.767,-84.517,263
722196,"DEKALB PEACHTREE",GA,-5.0,33.867,-84.300,313
722250,"FORT BENNING LAWSON",GA,-6.0,32.350,-85.000,88
722255,"COLUMBUS METROPOLITAN ARPT",GA,-6.0,32.517,-84.950,120
722270,"MARIETTA DOBBINS AFB",GA,-5.0,33.917,-84.517,330
723110,"ATHENS BEN EPPS AP",GA,-5.0,33.950,-83.333,244
723200,"ROME R B RUSSELL AP",GA,-5.0,34.350,-85.167,195
747804,"HUNTER AAF",GA,-5.0,32.000,-81.150,13
747810,"MOODY AFB/VALDOSTA",GA,-5.0,30.967,-83.200,71
722080,"CHARLESTON INTL ARPT",SC,-5.0,32.900,-80.033,12
722085,"BEAUFORT MCAS",SC,-5.0,32.483,-80.717,10
723100,"COLUMBIA METRO ARPT",SC,-5.0,33.950,-81.117,65
723106,"FLORENCE REGIONAL AP",SC,-5.0,34.183,-79.733,44
723119,"GREENVILLE DOWNTOWN AP",SC,-5.0,34.850,-82.350,319
723120,"GREER GREENV'L-SPARTANBRG AP",SC,-5.0,34.900,-82.217,292
723125,"ANDERSON COUNTY AP",SC,-5.0,34.500,-82.717,232
747900,"SUMTER SHAW AFB",SC,-5.0,33.967,-80.467,74
747910,"MYRTLE BEACH AFB",SC,-5.0,33.683,-78.933,8
747915,"NORTH MYRTLE BEACH GRAND STRA",SC,-5.0,33.817,-78.717,10
722230,"MOBILE REGIONAL AP",AL,-6.0,30.683,-88.250,66
722235,"MOBILE DOWNTOWN AP",AL,-6.0,30.633,-88.067,8
722260,"MONTGOMERY DANNELLY FIELD",AL,-6.0,32.300,-86.400,62
722265,"MAXWELL AFB",AL,-6.0,32.383,-86.350,53
722267,"TROY AF",AL,-6.0,31.867,-86.017,120
722268,"DOTHAN MUNICIPAL AP",AL,-6.0,31.233,-85.433,98
722269,"CAIRNS FIELD FORT RUCKER",AL,-6.0,31.267,-85.717,91
722280,"BIRMINGHAM MUNICIPAL AP",AL,-6.0,33.567,-86.750,189
722284,"AUBURN-OPELIKA APT",AL,-6.0,32.616,-85.433,236
722285,"GADSEN MUNI (AWOS)",AL,-6.0,33.967,-86.083,173
722286,"TUSCALOOSA MUNICIPAL AP",AL,-6.0,33.217,-87.617,51
722287,"ANNISTON METROPOLITAN AP",AL,-6.0,33.583,-85.850,186
723230,"HUNTSVILLE INTL/JONES FIELD",AL,-6.0,34.650,-86.783,190
723235,"MUSCLE SHOALS REGIONAL AP",AL,-6.0,34.750,-87.600,165
722310,"NEW ORLEANS INTL ARPT",LA,-6.0,30.000,-90.250,1
722314,"NEW IBERIA NAAS",LA,-6.0,30.033,-91.883,8
722315,"NEW ORLEANS LAKEFRONT AP",LA,-6.0,30.050,-90.033,3
722316,"NEW ORLEANS ALVIN CALLENDER F",LA,-6.0,29.817,-90.017,2
722317,"BATON ROUGE RYAN ARPT",LA,-6.0,30.533,-91.150,20
722329,"PATTERSON MEMORIAL",LA,-6.0,29.717,-91.333,3
722390,"FORT POLK AAF",LA,-6.0,31.050,-93.183,102
722400,"LAKE CHARLES REGIONAL ARPT",LA,-6.0,30.117,-93.233,5
722404,"LAKE CHARLES WB AIRP",LA,-6.0,30.217,-93.167,5
722405,"LAFAYETTE REGIONAL AP",LA,-6.0,30.200,-91.983,12
722406,"HOUMA-TERREBONNE",LA,-6.0,29.567,-90.667,3
722480,"SHREVEPORT REGIONAL ARPT",LA,-6.0,32.450,-93.817,77
722484,"SHREVEPORT DOWNTOWN",LA,-6.0,32.533,-93.750,55
722485,"BARKSDALE AFB",LA,-6.0,32.500,-93.667,54
722486,"MONROE REGIONAL AP",LA,-6.0,32.517,-92.033,40
722487,"ALEXANDRIA ESLER REGIONAL AP",LA,-6.0,31.400,-92.300,34
747540,"ENGLAND AFB",LA,-6.0,31.317,-92.550,27
722340,"MERIDIAN KEY FIELD",MS,-6.0,32.333,-88.750,90
722345,"MERIDIAN NAAS",MS,-6.0,32.550,-88.567,83
722348,"HATTIESBURG LAUREL",MS,-6.0,31.467,-89.333,93
722350,"JACKSON INTERNATIONAL AP",MS,-6.0,32.317,-90.083,94
722356,"GREENVILLE MUNICIPAL",MS,-6.0,33.483,-90.983,42
722357,"NATCHEZ/HARDY(AWOS)",MS,-6.0,31.617,-91.300,83
722358,"MCCOMB PIKE COUNTY AP",MS,-6.0,31.233,-90.467,126
722359,"GREENWOOD LEFLORE ARPT",MS,-6.0,33.500,-90.083,47
